C,Cr,Mn,Ni,Si,CR,Hardness
0.1,1,3,0,3,8,254.379
0.1,1,3,0,3,9,254.381
0.1,1,3,0,3,10,254.382
0.1,1,3,0,3,20,254.373
0.1,1,3,0,3,30,254.381
0.1,1,3,0,3,40,254.385
0.1,1,3,0,3,50,254.387
0.1,10,3,0,3,1,243.112
0.1,10,3,0,3,2,243.099
0.1,10,3,0,3,3,243.084
0.1,10,3,0,3,4,243.074
0.1,10,3,0,3,5,243.079
0.1,10,3,0,3,6,243.083
0.1,10,3,0,3,7,243.085
0.1,10,3,0,3,8,243.087
0.1,10,3,0,3,9,243.088
0.1,10,3,0,3,10,243.089
0.1,10,3,0,3,20,243.093
0.1,10,3,0,3,30,243.094
0.1,10,3,0,3,40,243.094
0.1,10,3,0,3,50,243.095
0.1,0,3,5,3,1,281.221
0.1,0,3,5,3,2,281.225
0.1,0,3,5,3,3,281.208
0.1,0,3,5,3,4,281.214
0.1,0,3,5,3,5,281.217
0.1,0,3,5,3,6,281.219
0.1,0,3,5,3,7,281.22
0.1,0,3,5,3,8,281.221
0.1,0,3,5,3,9,281.222
0.1,0,3,5,3,10,281.223
0.1,0,3,5,3,20,281.226
0.1,0,3,5,3,30,281.227
0.1,0,3,5,3,40,281.227
0.1,0,3,5,3,50,281.228
0.1,1,3,5,3,1,276.76
0.1,1,3,5,3,2,276.762
0.1,1,3,5,3,3,276.762
0.1,1,3,5,3,4,276.763
0.1,1,3,5,3,5,276.763
0.1,1,3,5,3,6,276.763
0.1,1,3,5,3,7,276.763
0.1,1,3,5,3,8,276.763
0.1,1,3,5,3,9,276.763
0.1,1,3,5,3,10,276.763
0.1,1,3,5,3,20,276.763
0.1,1,3,5,3,30,276.763
0.1,1,3,5,3,40,276.763
0.1,1,3,5,3,50,276.763
0.1,10,3,5,3,1,202.791
0.1,10,3,5,3,2,202.791
0.1,10,3,5,3,3,202.791
0.1,10,3,5,3,4,202.791
0.1,10,3,5,3,5,202.791
0.1,10,3,5,3,6,202.791
0.1,10,3,5,3,7,202.791
0.1,10,3,5,3,8,202.791
0.1,10,3,5,3,9,202.791
0.1,10,3,5,3,10,202.791
0.1,10,3,5,3,20,202.791
0.1,10,3,5,3,30,202.791
0.1,10,3,5,3,40,202.791
0.1,10,3,5,3,50,202.791
0.1,0,3,10,3,1,267.927
0.1,0,3,10,3,2,267.928
0.1,0,3,10,3,3,267.928
0.1,0,3,10,3,4,267.929
0.1,0,3,10,3,5,267.929
0.1,0,3,10,3,6,267.929
0.1,0,3,10,3,7,267.929
0.1,0,3,10,3,8,267.929
0.1,0,3,10,3,9,267.929
0.1,0,3,10,3,10,267.929
0.1,0,3,10,3,20,267.929
0.1,0,3,10,3,30,267.929
0.1,0,3,10,3,40,267.929
0.1,0,3,10,3,50,267.929
0.1,1,3,10,3,1,240.057
0.1,1,3,10,3,2,240.057
0.1,1,3,10,3,3,240.057
0.1,1,3,10,3,4,240.057
0.1,1,3,10,3,5,240.057
0.1,1,3,10,3,6,240.057
0.1,1,3,10,3,7,240.057
0.1,1,3,10,3,8,240.057
0.1,1,3,10,3,9,240.057
0.1,1,3,10,3,10,240.057
0.1,1,3,10,3,20,240.057
0.1,1,3,10,3,30,240.057
0.1,1,3,10,3,40,240.057
0.1,1,3,10,3,50,240.057
0.1,10,3,10,3,1,131.051
0.1,10,3,10,3,2,131.051
0.1,10,3,10,3,3,131.051
0.1,10,3,10,3,4,131.051
0.1,10,3,10,3,5,131.051
0.1,10,3,10,3,6,131.051
0.1,10,3,10,3,7,131.051
0.1,10,3,10,3,8,131.051
0.1,10,3,10,3,9,131.051
0.1,10,3,10,3,10,131.051
0.1,10,3,10,3,20,131.051
0.1,10,3,10,3,30,131.051
0.1,10,3,10,3,40,131.051
0.1,10,3,10,3,50,131.051
0.1,0,3,0,3,1,231.538
0.1,0,3,0,3,2,234.946
0.1,0,3,0,3,3,236.911
0.1,0,3,0,3,4,238.378
0.1,0,3,0,3,5,239.584
0.1,0,3,0,3,6,239.697
0.1,0,3,0,3,7,239.357
0.1,0,3,0,3,8,238.825
0.1,0,3,0,3,9,238.166
0.1,0,3,0,3,10,237.382
0.1,0,3,0,3,20,231.244
0.1,0,3,0,3,30,230.11
0.1,0,3,0,3,40,229.357
0.1,0,3,0,3,50,229.265
0.1,1,3,0,3,1,239.378
0.1,1,3,0,3,2,241.191
0.1,1,3,0,3,3,237.635
0.1,1,3,0,3,4,235.101
0.1,1,3,0,3,5,233.77
0.1,1,3,0,3,6,233.068
0.1,1,3,0,3,7,232.557
0.1,1,3,0,3,8,232.198
0.1,1,3,0,3,9,232.029
0.1,1,3,0,3,10,231.826
0.1,1,3,0,3,20,231.173
0.1,1,3,0,3,30,231.16
0.1,1,3,0,3,40,231.158
0.1,1,3,0,3,50,231.157
0.1,10,3,0,3,1,243.643
0.1,10,3,0,3,2,243.643
0.1,10,3,0,3,3,243.643
0.1,10,3,0,3,4,243.643
0.1,10,3,0,3,5,243.643
0.1,10,3,0,3,6,243.643
0.1,10,3,0,3,7,243.643
0.1,10,3,0,3,8,243.643
0.1,10,3,0,3,9,243.643
0.1,10,3,0,3,10,243.643
0.1,10,3,0,3,20,243.643
0.1,10,3,0,3,30,243.643
0.1,10,3,0,3,40,243.643
0.1,10,3,0,3,50,243.643
0.1,0,3,5,3,1,279.709
0.1,0,3,5,3,2,279.718
0.1,0,3,5,3,3,279.72
0.1,0,3,5,3,4,279.699
0.1,0,3,5,3,5,279.705
0.1,0,3,5,3,6,279.709
0.1,0,3,5,3,7,279.711
0.1,0,3,5,3,8,279.713
0.1,0,3,5,3,9,279.714
0.1,0,3,5,3,10,279.716
0.1,0,3,5,3,20,279.72
0.1,0,3,5,3,30,279.721
0.1,0,3,5,3,40,279.722
0.1,0,3,5,3,50,279.723
0.1,1,3,5,3,1,274.76
0.1,1,3,5,3,2,274.765
0.1,1,3,5,3,3,274.766
0.1,1,3,5,3,4,274.767
0.1,1,3,5,3,5,274.768
0.1,1,3,5,3,6,274.768
0.1,1,3,5,3,7,274.768
0.1,1,3,5,3,8,274.768
0.1,1,3,5,3,9,274.768
0.1,1,3,5,3,10,274.769
0.1,1,3,5,3,20,274.769
0.1,1,3,5,3,30,274.769
0.1,1,3,5,3,40,274.769
0.1,1,3,5,3,50,274.769
0.1,10,3,5,3,1,211.542
0.1,10,3,5,3,2,211.542
0.1,10,3,5,3,3,211.542
0.1,10,3,5,3,4,211.542
0.1,10,3,5,3,5,211.542
0.1,10,3,5,3,6,211.542
0.1,10,3,5,3,7,211.542
0.1,10,3,5,3,8,211.542
0.1,10,3,5,3,9,211.542
0.1,10,3,5,3,10,211.542
0.1,10,3,5,3,20,211.542
0.1,10,3,5,3,30,211.542
0.1,10,3,5,3,40,211.542
0.1,10,3,5,3,50,211.542
0.1,0,3,10,3,1,282.848
0.1,0,3,10,3,2,282.849
0.1,0,3,10,3,3,282.849
0.1,0,3,10,3,4,282.85
0.1,0,3,10,3,5,282.85
0.1,0,3,10,3,6,282.85
0.1,0,3,10,3,7,282.85
0.1,0,3,10,3,8,282.85
0.1,0,3,10,3,9,282.85
0.1,0,3,10,3,10,282.85
0.1,0,3,10,3,20,282.85
0.1,0,3,10,3,30,282.85
0.1,0,3,10,3,40,282.85
0.1,0,3,10,3,50,282.85
0.1,1,3,10,3,1,262.611
0.1,1,3,10,3,2,262.611
0.1,1,3,10,3,3,262.611
0.1,1,3,10,3,4,262.611
0.1,1,3,10,3,5,262.611
0.1,1,3,10,3,6,262.611
0.1,1,3,10,3,7,262.611
0.1,1,3,10,3,8,262.611
0.1,1,3,10,3,9,262.611
0.1,1,3,10,3,10,262.611
0.1,1,3,10,3,20,262.611
0.1,1,3,10,3,30,262.611
0.1,1,3,10,3,40,262.611
0.1,1,3,10,3,50,262.611
0.1,10,3,10,3,1,130.729
0.1,10,3,10,3,2,130.729
0.1,10,3,10,3,3,130.729
0.1,10,3,10,3,4,130.729
0.1,10,3,10,3,5,130.729
0.1,10,3,10,3,6,130.729
0.1,10,3,10,3,7,130.729
0.1,10,3,10,3,8,130.729
0.1,10,3,10,3,9,130.729
0.1,10,3,10,3,10,130.729
0.1,10,3,10,3,20,130.729
0.1,10,3,10,3,30,130.729
0.1,10,3,10,3,40,130.729
0.1,10,3,10,3,50,130.729
0.4,0,0.1,0,0,1,167.387
0.4,0,0.1,0,0,2,176.725
0.4,0,0.1,0,0,3,181.798
0.4,0,0.1,0,0,4,186.05
0.4,0,0.1,0,0,5,189.303
0.4,0,0.1,0,0,6,191.855
0.4,0,0.1,0,0,7,194.924
0.4,0,0.1,0,0,8,196.662
0.4,0,0.1,0,0,9,198.185
0.4,0,0.1,0,0,10,200.384
0.4,0,0.1,0,0,20,235.208
0.4,0,0.1,0,0,30,257.012
0.4,0,0.1,0,0,40,270.06
0.4,0,0.1,0,0,50,282.616
0.4,1,0.1,0,0,1,179.567
0.4,1,0.1,0,0,2,188.098
0.4,1,0.1,0,0,3,193.37
0.4,1,0.1,0,0,4,196.712
0.4,1,0.1,0,0,5,199.472
0.4,1,0.1,0,0,6,218.102
0.4,1,0.1,0,0,7,239.891
0.4,1,0.1,0,0,8,257.227
0.4,1,0.1,0,0,9,271.694
0.4,1,0.1,0,0,10,281.282
0.4,1,0.1,0,0,20,323.551
0.4,1,0.1,0,0,30,389.392
0.4,1,0.1,0,0,40,448.783
0.4,1,0.1,0,0,50,499.231
0.4,10,0.1,0,0,1,202.513
0.4,10,0.1,0,0,2,346.099
0.4,10,0.1,0,0,3,472.655
0.4,10,0.1,0,0,4,501.318
0.4,10,0.1,0,0,5,510.605
0.4,10,0.1,0,0,6,514.727
0.4,10,0.1,0,0,7,516.74
0.4,10,0.1,0,0,8,517.954
0.4,10,0.1,0,0,9,518.701
0.4,10,0.1,0,0,10,519.284
0.4,10,0.1,0,0,20,520.49
0.4,10,0.1,0,0,30,520.669
0.4,10,0.1,0,0,40,520.732
0.4,10,0.1,0,0,50,520.741
0.4,0,0.1,5,0,1,183.73
0.4,0,0.1,5,0,2,192.576
0.4,0,0.1,5,0,3,198.437
0.4,0,0.1,5,0,4,216.778
0.4,0,0.1,5,0,5,236.747
0.4,0,0.1,5,0,6,250.107
0.4,0,0.1,5,0,7,259.043
0.4,0,0.1,5,0,8,272.969
0.4,0,0.1,5,0,9,306.214
0.4,0,0.1,5,0,10,331.841
0.4,0,0.1,5,0,20,491.309
0.4,0,0.1,5,0,30,595.189
0.4,0,0.1,5,0,40,632.443
0.4,0,0.1,5,0,50,645.901
0.4,1,0.1,5,0,1,218.334
0.4,1,0.1,5,0,2,434.183
0.4,1,0.1,5,0,3,554.245
0.4,1,0.1,5,0,4,595.638
0.4,1,0.1,5,0,5,610.955
0.4,1,0.1,5,0,6,617.382
0.4,1,0.1,5,0,7,620.907
0.4,1,0.1,5,0,8,622.974
0.4,1,0.1,5,0,9,624.147
0.4,1,0.1,5,0,10,625.088
0.4,1,0.1,5,0,20,627.688
0.4,1,0.1,5,0,30,627.991
0.4,1,0.1,5,0,40,628.075
0.4,1,0.1,5,0,50,628.121
0.4,10,0.1,5,0,1,187.775
0.4,10,0.1,5,0,2,187.727
0.4,10,0.1,5,0,3,187.716
0.4,10,0.1,5,0,4,187.712
0.4,10,0.1,5,0,5,187.69
0.4,10,0.1,5,0,6,187.695
0.4,10,0.1,5,0,7,187.697
0.4,10,0.1,5,0,8,187.699
0.4,10,0.1,5,0,9,187.7
0.4,10,0.1,5,0,10,187.701
0.4,10,0.1,5,0,20,187.704
0.4,10,0.1,5,0,30,187.705
0.4,10,0.1,5,0,40,187.705
0.4,10,0.1,5,0,50,187.705
0.4,0,0.1,10,0,1,209.299
0.4,0,0.1,10,0,2,209.95
0.4,0,0.1,10,0,3,248.37
0.4,0,0.1,10,0,4,476.237
0.4,0,0.1,10,0,5,577.37
0.4,0,0.1,10,0,6,622.496
0.4,0,0.1,10,0,7,646.562
0.4,0,0.1,10,0,8,660.454
0.4,0,0.1,10,0,9,669.069
0.4,0,0.1,10,0,10,675.076
0.4,0,0.1,10,0,20,691.48
0.4,0,0.1,10,0,30,693.371
0.4,0,0.1,10,0,40,693.915
0.4,0,0.1,10,0,50,694.144
0.4,1,0.1,10,0,1,597.481
0.4,1,0.1,10,0,2,602.478
0.4,1,0.1,10,0,3,603.062
0.4,1,0.1,10,0,4,603.238
0.4,1,0.1,10,0,5,603.321
0.4,1,0.1,10,0,6,603.35
0.4,1,0.1,10,0,7,603.382
0.4,1,0.1,10,0,8,603.381
0.4,1,0.1,10,0,9,603.39
0.4,1,0.1,10,0,10,603.397
0.4,1,0.1,10,0,20,603.419
0.4,1,0.1,10,0,30,603.424
0.4,1,0.1,10,0,40,603.427
0.4,1,0.1,10,0,50,603.428
0.4,10,0.1,10,0,1,210.45
0.4,10,0.1,10,0,2,210.459
0.4,10,0.1,10,0,3,210.461
0.4,10,0.1,10,0,4,210.461
0.4,10,0.1,10,0,5,210.462
0.4,10,0.1,10,0,6,210.462
0.4,10,0.1,10,0,7,210.462
0.4,10,0.1,10,0,8,210.462
0.4,10,0.1,10,0,9,210.462
0.4,10,0.1,10,0,10,210.462
0.4,10,0.1,10,0,20,210.463
0.4,10,0.1,10,0,30,210.463
0.4,10,0.1,10,0,40,210.463
0.4,10,0.1,10,0,50,210.463
0.4,0,0.1,0,0,1,301.788
0.4,0,0.1,0,0,2,319.303
0.4,0,0.1,0,0,3,335.761
0.4,0,0.1,0,0,4,355.465
0.4,0,0.1,0,0,5,373.567
0.4,0,0.1,0,0,6,390.687
0.4,0,0.1,0,0,7,407.336
0.4,0,0.1,0,0,8,424.375
0.4,0,0.1,0,0,9,441.31
0.4,0,0.1,0,0,10,458.134
0.4,0,0.1,0,0,20,587.291
0.4,0,0.1,0,0,30,614.122
0.4,0,0.1,0,0,40,620.809
0.4,0,0.1,0,0,50,622.892
0.4,1,0.1,0,0,1,366.929
0.4,1,0.1,0,0,2,393.853
0.4,1,0.1,0,0,3,417.942
0.4,1,0.1,0,0,4,440.774
0.4,1,0.1,0,0,5,463.533
0.4,1,0.1,0,0,6,487.065
0.4,1,0.1,0,0,7,510.835
0.4,1,0.1,0,0,8,535.311
0.4,1,0.1,0,0,9,554.971
0.4,1,0.1,0,0,10,570.655
0.4,1,0.1,0,0,20,614.653
0.4,1,0.1,0,0,30,619.181
0.4,1,0.1,0,0,40,620.364
0.4,1,0.1,0,0,50,620.915
0.4,10,0.1,0,0,1,582.776
0.4,10,0.1,0,0,2,582.769
0.4,10,0.1,0,0,3,582.784
0.4,10,0.1,0,0,4,582.791
0.4,10,0.1,0,0,5,582.794
0.4,10,0.1,0,0,6,582.797
0.4,10,0.1,0,0,7,582.799
0.4,10,0.1,0,0,8,582.8
0.4,10,0.1,0,0,9,582.801
0.4,10,0.1,0,0,10,582.802
0.4,10,0.1,0,0,20,582.805
0.4,10,0.1,0,0,30,582.806
0.4,10,0.1,0,0,40,582.807
0.4,10,0.1,0,0,50,582.807
0.4,0,0.1,5,0,1,494.226
0.4,0,0.1,5,0,2,576.287
0.4,0,0.1,5,0,3,629.338
0.4,0,0.1,5,0,4,647.272
0.4,0,0.1,5,0,5,653.3
0.4,0,0.1,5,0,6,656.251
0.4,0,0.1,5,0,7,657.974
0.4,0,0.1,5,0,8,658.859
0.4,0,0.1,5,0,9,659.505
0.4,0,0.1,5,0,10,659.934
0.4,0,0.1,5,0,20,661.214
0.4,0,0.1,5,0,30,661.358
0.4,0,0.1,5,0,40,661.409
0.4,0,0.1,5,0,50,661.433
0.4,1,0.1,5,0,1,505.828
0.4,1,0.1,5,0,2,505.828
0.4,1,0.1,5,0,3,505.828
0.4,1,0.1,5,0,4,505.828
0.4,1,0.1,5,0,5,505.828
0.4,1,0.1,5,0,6,505.828
0.4,1,0.1,5,0,7,505.828
0.4,1,0.1,5,0,8,505.828
0.4,1,0.1,5,0,9,505.828
0.4,1,0.1,5,0,10,505.828
0.4,1,0.1,5,0,20,505.828
0.4,1,0.1,5,0,30,505.828
0.4,1,0.1,5,0,40,505.828
0.4,1,0.1,5,0,50,505.828
0.4,10,0.1,5,0,1,505.828
0.4,10,0.1,5,0,2,505.828
0.4,10,0.1,5,0,3,505.828
0.4,10,0.1,5,0,4,505.828
0.4,10,0.1,5,0,5,505.828
0.4,10,0.1,5,0,6,505.828
0.4,10,0.1,5,0,7,505.828
0.4,10,0.1,5,0,8,505.828
0.4,10,0.1,5,0,9,505.828
0.4,10,0.1,5,0,10,505.828
0.4,10,0.1,5,0,20,505.828
0.4,10,0.1,5,0,30,505.828
0.4,10,0.1,5,0,40,505.828
0.4,10,0.1,5,0,50,505.828
0.4,0,0.1,10,0,1,682.001
0.4,0,0.1,10,0,2,682.455
0.4,0,0.1,10,0,3,682.507
0.4,0,0.1,10,0,4,682.525
0.4,0,0.1,10,0,5,682.535
0.4,0,0.1,10,0,6,682.539
0.4,0,0.1,10,0,7,682.543
0.4,0,0.1,10,0,8,682.546
0.4,0,0.1,10,0,9,682.548
0.4,0,0.1,10,0,10,682.548
0.4,0,0.1,10,0,20,682.53
0.4,0,0.1,10,0,30,682.54
0.4,0,0.1,10,0,40,682.545
0.4,0,0.1,10,0,50,682.548
0.4,1,0.1,10,0,1,660.205
0.4,1,0.1,10,0,2,660.205
0.4,1,0.1,10,0,3,660.205
0.4,1,0.1,10,0,4,660.205
0.4,1,0.1,10,0,5,660.206
0.4,1,0.1,10,0,6,660.206
0.4,1,0.1,10,0,7,660.206
0.4,1,0.1,10,0,8,660.206
0.4,1,0.1,10,0,9,660.206
0.4,1,0.1,10,0,10,660.206
0.4,1,0.1,10,0,20,660.206
0.4,1,0.1,10,0,30,660.206
0.4,1,0.1,10,0,40,660.206
0.4,1,0.1,10,0,50,660.206
0.4,10,0.1,10,0,1,660.205
0.4,10,0.1,10,0,2,660.205
0.4,10,0.1,10,0,3,660.205
0.4,10,0.1,10,0,4,660.205
0.4,10,0.1,10,0,5,660.206
0.4,10,0.1,10,0,6,660.206
0.4,10,0.1,10,0,7,660.206
0.4,10,0.1,10,0,8,660.206
0.4,10,0.1,10,0,9,660.206
0.4,10,0.1,10,0,10,660.206
0.4,10,0.1,10,0,20,660.206
0.4,10,0.1,10,0,30,660.206
0.4,10,0.1,10,0,40,660.206
0.4,10,0.1,10,0,50,660.206
0.4,0,0.1,0,0,1,511.62
0.4,0,0.1,0,0,2,527.781
0.4,0,0.1,0,0,3,544.981
0.4,0,0.1,0,0,4,564.368
0.4,0,0.1,0,0,5,583.974
0.4,0,0.1,0,0,6,598.274
0.4,0,0.1,0,0,7,608.394
0.4,0,0.1,0,0,8,614.207
0.4,0,0.1,0,0,9,617.808
0.4,0,0.1,0,0,10,619.581
0.4,0,0.1,0,0,20,624.449
0.4,0,0.1,0,0,30,625.111
0.4,0,0.1,0,0,40,625.36
0.4,0,0.1,0,0,50,625.424
0.4,1,0.1,0,0,1,562.538
0.4,1,0.1,0,0,2,578.544
0.4,1,0.1,0,0,3,597.003
0.4,1,0.1,0,0,4,609.867
0.4,1,0.1,0,0,5,615.579
0.4,1,0.1,0,0,6,617.756
0.4,1,0.1,0,0,7,618.772
0.4,1,0.1,0,0,8,619.337
0.4,1,0.1,0,0,9,619.765
0.4,1,0.1,0,0,10,620.032
0.4,1,0.1,0,0,20,620.814
0.4,1,0.1,0,0,30,620.899
0.4,1,0.1,0,0,40,620.927
0.4,1,0.1,0,0,50,620.94
0.4,10,0.1,0,0,1,579.973
0.4,10,0.1,0,0,2,579.987
0.4,10,0.1,0,0,3,579.991
0.4,10,0.1,0,0,4,579.993
0.4,10,0.1,0,0,5,579.995
0.4,10,0.1,0,0,6,579.995
0.4,10,0.1,0,0,7,579.996
0.4,10,0.1,0,0,8,579.997
0.4,10,0.1,0,0,9,579.997
0.4,10,0.1,0,0,10,579.997
0.4,10,0.1,0,0,20,579.998
0.4,10,0.1,0,0,30,579.999
0.4,10,0.1,0,0,40,579.999
0.4,10,0.1,0,0,50,579.999
0.4,0,0.1,5,0,1,654.878
0.4,0,0.1,5,0,2,656.672
0.4,0,0.1,5,0,3,656.883
0.4,0,0.1,5,0,4,656.946
0.4,0,0.1,5,0,5,656.983
0.4,0,0.1,5,0,6,656.994
0.4,0,0.1,5,0,7,657
0.4,0,0.1,5,0,8,657.004
0.4,0,0.1,5,0,9,657.007
0.4,0,0.1,5,0,10,657.008
0.4,0,0.1,5,0,20,657.015
0.4,0,0.1,5,0,30,657.017
0.4,0,0.1,5,0,40,656.973
0.4,0,0.1,5,0,50,656.983
0.4,1,0.1,5,0,1,647.174
0.4,1,0.1,5,0,2,647.148
0.4,1,0.1,5,0,3,647.158
0.4,1,0.1,5,0,4,647.163
0.4,1,0.1,5,0,5,647.166
0.4,1,0.1,5,0,6,647.167
0.4,1,0.1,5,0,7,647.168
0.4,1,0.1,5,0,8,647.169
0.4,1,0.1,5,0,9,647.17
0.4,1,0.1,5,0,10,647.17
0.4,1,0.1,5,0,20,647.173
0.4,1,0.1,5,0,30,647.174
0.4,1,0.1,5,0,40,647.174
0.4,1,0.1,5,0,50,647.174
0.4,10,0.1,5,0,1,454.873
0.4,10,0.1,5,0,2,454.873
0.4,10,0.1,5,0,3,454.873
0.4,10,0.1,5,0,4,454.873
0.4,10,0.1,5,0,5,454.873
0.4,10,0.1,5,0,6,454.873
0.4,10,0.1,5,0,7,454.873
0.4,10,0.1,5,0,8,454.873
0.4,10,0.1,5,0,9,454.873
0.4,10,0.1,5,0,10,454.873
0.4,10,0.1,5,0,20,454.873
0.4,10,0.1,5,0,30,454.873
0.4,10,0.1,5,0,40,454.873
0.4,10,0.1,5,0,50,454.873
0.4,0,0.1,10,0,1,661.088
0.4,0,0.1,10,0,2,661.083
0.4,0,0.1,10,0,3,661.082
0.4,0,0.1,10,0,4,661.038
0.4,0,0.1,10,0,5,661.047
0.4,0,0.1,10,0,6,661.053
0.4,0,0.1,10,0,7,661.058
0.4,0,0.1,10,0,8,661.061
0.4,0,0.1,10,0,9,661.063
0.4,0,0.1,10,0,10,661.065
0.4,0,0.1,10,0,20,661.073
0.4,0,0.1,10,0,30,661.075
0.4,0,0.1,10,0,40,661.076
0.4,0,0.1,10,0,50,661.077
0.4,1,0.1,10,0,1,626.185
0.4,1,0.1,10,0,2,626.185
0.4,1,0.1,10,0,3,626.185
0.4,1,0.1,10,0,4,626.185
0.4,1,0.1,10,0,5,626.185
0.4,1,0.1,10,0,6,626.185
0.4,1,0.1,10,0,7,626.185
0.4,1,0.1,10,0,8,626.185
0.4,1,0.1,10,0,9,626.185
0.4,1,0.1,10,0,10,626.185
0.4,1,0.1,10,0,20,626.185
0.4,1,0.1,10,0,30,626.185
0.4,1,0.1,10,0,40,626.185
0.4,1,0.1,10,0,50,626.185
0.4,10,0.1,10,0,1,167.506
0.4,10,0.1,10,0,2,167.506
0.4,10,0.1,10,0,3,167.506
0.4,10,0.1,10,0,4,167.506
0.4,10,0.1,10,0,5,167.506
0.4,10,0.1,10,0,6,167.506
0.4,10,0.1,10,0,7,167.506
0.4,10,0.1,10,0,8,167.506
0.4,10,0.1,10,0,9,167.506
0.4,10,0.1,10,0,10,167.506
0.4,10,0.1,10,0,20,167.506
0.4,10,0.1,10,0,30,167.506
0.4,10,0.1,10,0,40,167.506
0.4,10,0.1,10,0,50,167.506
0.4,0,0.1,0,1,1,166.879
0.4,0,0.1,0,1,2,169.821
0.4,0,0.1,0,1,3,171.676
0.4,0,0.1,0,1,4,172.963
0.4,0,0.1,0,1,5,173.934
0.4,0,0.1,0,1,6,174.705
0.4,0,0.1,0,1,7,175.34
0.4,0,0.1,0,1,8,175.874
0.4,0,0.1,0,1,9,176.592
0.4,0,0.1,0,1,10,176.971
0.4,0,0.1,0,1,20,177.718
0.4,0,0.1,0,1,30,178.478
0.4,0,0.1,0,1,40,243.359
0.4,0,0.1,0,1,50,406.76
0.4,1,0.1,0,1,1,177.478
0.4,1,0.1,0,1,2,180.302
0.4,1,0.1,0,1,3,182.015
0.4,1,0.1,0,1,4,183.103
0.4,1,0.1,0,1,5,184.225
0.4,1,0.1,0,1,6,185.108
0.4,1,0.1,0,1,7,185.468
0.4,1,0.1,0,1,8,186.099
0.4,1,0.1,0,1,9,186.624
0.4,1,0.1,0,1,10,187.372
0.4,1,0.1,0,1,20,531.286
0.4,1,0.1,0,1,30,583.009
0.4,1,0.1,0,1,40,607.474
0.4,1,0.1,0,1,50,620.546
0.4,10,0.1,0,1,1,190.08
0.4,10,0.1,0,1,2,260.88
0.4,10,0.1,0,1,3,421.324
0.4,10,0.1,0,1,4,475.296
0.4,10,0.1,0,1,5,492.801
0.4,10,0.1,0,1,6,500.225
0.4,10,0.1,0,1,7,503.781
0.4,10,0.1,0,1,8,505.803
0.4,10,0.1,0,1,9,506.989
0.4,10,0.1,0,1,10,507.689
0.4,10,0.1,0,1,20,509.627
0.4,10,0.1,0,1,30,509.897
0.4,10,0.1,0,1,40,509.972
0.4,10,0.1,0,1,50,510.019
0.4,0,0.1,5,1,1,188.731
0.4,0,0.1,5,1,2,188.752
0.4,0,0.1,5,1,3,188.766
0.4,0,0.1,5,1,4,188.77
0.4,0,0.1,5,1,5,188.781
0.4,0,0.1,5,1,6,188.772
0.4,0,0.1,5,1,7,189.156
0.4,0,0.1,5,1,8,194.346
0.4,0,0.1,5,1,9,225.98
0.4,0,0.1,5,1,10,285.833
0.4,0,0.1,5,1,20,613.654
0.4,0,0.1,5,1,30,657.976
0.4,0,0.1,5,1,40,669.834
0.4,0,0.1,5,1,50,673.982
0.4,1,0.1,5,1,1,191.737
0.4,1,0.1,5,1,2,526.904
0.4,1,0.1,5,1,3,611.417
0.4,1,0.1,5,1,4,629.595
0.4,1,0.1,5,1,5,635.905
0.4,1,0.1,5,1,6,638.635
0.4,1,0.1,5,1,7,640.052
0.4,1,0.1,5,1,8,640.84
0.4,1,0.1,5,1,9,641.373
0.4,1,0.1,5,1,10,641.69
0.4,1,0.1,5,1,20,642.524
0.4,1,0.1,5,1,30,642.673
0.4,1,0.1,5,1,40,642.717
0.4,1,0.1,5,1,50,642.739
0.4,10,0.1,5,1,1,213.193
0.4,10,0.1,5,1,2,213.286
0.4,10,0.1,5,1,3,213.298
0.4,10,0.1,5,1,4,213.301
0.4,10,0.1,5,1,5,213.288
0.4,10,0.1,5,1,6,213.293
0.4,10,0.1,5,1,7,213.295
0.4,10,0.1,5,1,8,213.297
0.4,10,0.1,5,1,9,213.298
0.4,10,0.1,5,1,10,213.299
0.4,10,0.1,5,1,20,213.302
0.4,10,0.1,5,1,30,213.303
0.4,10,0.1,5,1,40,213.303
0.4,10,0.1,5,1,50,213.303
0.4,0,0.1,10,1,1,236.552
0.4,0,0.1,10,1,2,236.552
0.4,0,0.1,10,1,3,244.193
0.4,0,0.1,10,1,4,344.147
0.4,0,0.1,10,1,5,483.357
0.4,0,0.1,10,1,6,576.921
0.4,0,0.1,10,1,7,626.495
0.4,0,0.1,10,1,8,652.802
0.4,0,0.1,10,1,9,668.265
0.4,0,0.1,10,1,10,677.623
0.4,0,0.1,10,1,20,699.463
0.4,0,0.1,10,1,30,701.838
0.4,0,0.1,10,1,40,702.492
0.4,0,0.1,10,1,50,702.744
0.4,1,0.1,10,1,1,601.116
0.4,1,0.1,10,1,2,607.225
0.4,1,0.1,10,1,3,607.924
0.4,1,0.1,10,1,4,608.127
0.4,1,0.1,10,1,5,608.207
0.4,1,0.1,10,1,6,608.252
0.4,1,0.1,10,1,7,608.291
0.4,1,0.1,10,1,8,608.29
0.4,1,0.1,10,1,9,608.3
0.4,1,0.1,10,1,10,608.308
0.4,1,0.1,10,1,20,608.329
0.4,1,0.1,10,1,30,608.334
0.4,1,0.1,10,1,40,608.335
0.4,1,0.1,10,1,50,608.337
