C,Cr,Mn,Ni,Si,CR,Hardness,Hardness_sqrt
0.8,10,1,0,1,6,481.967,21.95374683
0.8,10,1,0,1,7,481.97,21.95381516
0.8,10,1,0,1,8,481.971,21.95383793
0.8,10,1,0,1,9,481.973,21.95388348
0.8,10,1,0,1,10,481.973,21.95388348
0.8,10,1,0,1,20,481.977,21.95397458
0.8,10,1,0,1,30,481.979,21.95402013
0.8,10,1,0,1,40,481.979,21.95402013
0.8,10,1,0,1,50,481.98,21.95404291
0.8,0,1,5,1,1,661.551,25.72063374
0.8,0,1,5,1,2,661.474,25.71913684
0.8,0,1,5,1,3,661.494,25.71952566
0.8,0,1,5,1,4,661.503,25.71970062
0.8,0,1,5,1,5,661.508,25.71979782
0.8,0,1,5,1,6,661.511,25.71985614
0.8,0,1,5,1,7,661.513,25.71989502
0.8,0,1,5,1,8,661.515,25.7199339
0.8,0,1,5,1,9,661.516,25.71995334
0.8,0,1,5,1,10,661.517,25.71997278
0.8,0,1,5,1,20,661.521,25.72005054
0.8,0,1,5,1,30,661.523,25.72008942
0.8,0,1,5,1,40,661.524,25.72010886
0.8,0,1,5,1,50,661.524,25.72010886
0.8,1,1,5,1,1,550.097,23.45414675
0.8,1,1,5,1,2,550.097,23.45414675
0.8,1,1,5,1,3,550.098,23.45416807
0.8,1,1,5,1,4,550.098,23.45416807
0.8,1,1,5,1,5,550.098,23.45416807
0.8,1,1,5,1,6,550.098,23.45416807
0.8,1,1,5,1,7,550.098,23.45416807
0.8,1,1,5,1,8,550.098,23.45416807
0.8,1,1,5,1,9,550.098,23.45416807
0.8,1,1,5,1,10,550.098,23.45416807
0.8,1,1,5,1,20,550.098,23.45416807
0.8,1,1,5,1,30,550.098,23.45416807
0.8,1,1,5,1,40,550.098,23.45416807
0.8,1,1,5,1,50,550.098,23.45416807
0.8,10,1,5,1,1,453.103,21.2862162
0.8,10,1,5,1,2,453.103,21.2862162
0.8,10,1,5,1,3,453.103,21.2862162
0.8,10,1,5,1,4,453.103,21.2862162
0.8,10,1,5,1,5,453.103,21.2862162
0.8,10,1,5,1,6,453.103,21.2862162
0.8,10,1,5,1,7,453.103,21.2862162
0.8,10,1,5,1,8,453.103,21.2862162
0.8,10,1,5,1,9,453.103,21.2862162
0.8,10,1,5,1,10,453.103,21.2862162
0.8,10,1,5,1,20,453.103,21.2862162
0.8,10,1,5,1,30,453.103,21.2862162
0.8,10,1,5,1,40,453.103,21.2862162
0.8,10,1,5,1,50,453.103,21.2862162
0.8,0,1,10,1,1,443.703,21.06425883
0.8,0,1,10,1,2,443.704,21.06428257
0.8,0,1,10,1,3,443.705,21.0643063
0.8,0,1,10,1,4,443.705,21.0643063
0.8,0,1,10,1,5,443.705,21.0643063
0.8,0,1,10,1,6,443.705,21.0643063
0.8,0,1,10,1,7,443.705,21.0643063
0.8,0,1,10,1,8,443.705,21.0643063
0.8,0,1,10,1,9,443.705,21.0643063
0.8,0,1,10,1,10,443.706,21.06433004
0.8,0,1,10,1,20,443.706,21.06433004
0.8,0,1,10,1,30,443.706,21.06433004
0.8,0,1,10,1,40,443.706,21.06433004
0.8,0,1,10,1,50,443.706,21.06433004
0.8,1,1,10,1,1,178.189,13.34874526
0.8,1,1,10,1,2,178.189,13.34874526
0.8,1,1,10,1,3,178.189,13.34874526
0.8,1,1,10,1,4,178.189,13.34874526
0.8,1,1,10,1,5,178.189,13.34874526
0.8,1,1,10,1,6,178.189,13.34874526
0.8,1,1,10,1,7,178.189,13.34874526
0.8,1,1,10,1,8,178.189,13.34874526
0.8,1,1,10,1,9,178.189,13.34874526
0.8,1,1,10,1,10,178.189,13.34874526
0.8,1,1,10,1,20,178.189,13.34874526
0.8,1,1,10,1,30,178.189,13.34874526
0.8,1,1,10,1,40,178.189,13.34874526
0.8,1,1,10,1,50,178.189,13.34874526
0.8,10,1,10,1,1,235.468,15.3449666
0.8,10,1,10,1,2,235.468,15.3449666
0.8,10,1,10,1,3,235.468,15.3449666
0.8,10,1,10,1,4,235.468,15.3449666
0.8,10,1,10,1,5,235.468,15.3449666
0.8,10,1,10,1,6,235.468,15.3449666
0.8,10,1,10,1,7,235.468,15.3449666
0.8,10,1,10,1,8,235.468,15.3449666
0.8,10,1,10,1,9,235.468,15.3449666
0.8,10,1,10,1,10,235.468,15.3449666
0.8,10,1,10,1,20,235.468,15.3449666
0.8,10,1,10,1,30,235.468,15.3449666
0.8,10,1,10,1,40,235.468,15.3449666
0.8,10,1,10,1,50,235.468,15.3449666
0.8,0,1,0,3,1,268.557,16.38770881
0.8,0,1,0,3,2,271.566,16.47925969
0.8,0,1,0,3,3,273.326,16.53257391
0.8,0,1,0,3,4,274.575,16.57030476
0.8,0,1,0,3,5,275.544,16.59951807
0.8,0,1,0,3,6,276.335,16.62332698
0.8,0,1,0,3,7,277.004,16.64343715
0.8,0,1,0,3,8,277.584,16.66085232
0.8,0,1,0,3,9,278.095,16.67618062
0.8,0,1,0,3,10,278.553,16.68990713
0.8,0,1,0,3,20,354.969,18.84062101
0.8,0,1,0,3,30,580.818,24.10016597
0.8,0,1,0,3,40,665.744,25.80201543
0.8,0,1,0,3,50,694.14,26.34653677
0.8,1,1,0,3,1,273.577,16.54016324
0.8,1,1,0,3,2,276.584,16.63081477
0.8,1,1,0,3,3,278.343,16.68361472
0.8,1,1,0,3,4,279.577,16.72055621
0.8,1,1,0,3,5,298.06,17.26441427
0.8,1,1,0,3,6,356.108,18.87082404
0.8,1,1,0,3,7,437.37,20.91339284
0.8,1,1,0,3,8,515.547,22.70566009
0.8,1,1,0,3,9,572.69,23.93094231
0.8,1,1,0,3,10,612.151,24.74168547
0.8,1,1,0,3,20,697.103,26.40270819
0.8,1,1,0,3,30,704.579,26.54390702
0.8,1,1,0,3,40,706.499,26.58004891
0.8,1,1,0,3,50,707.217,26.59355185
0.8,10,1,0,3,1,269.459,16.41520636
0.8,10,1,0,3,2,360.28,18.98104317
0.8,10,1,0,3,3,472.279,21.73198104
0.8,10,1,0,3,4,501.864,22.40232131
0.8,10,1,0,3,5,511.531,22.61705109
0.8,10,1,0,3,6,515.724,22.70955746
0.8,10,1,0,3,7,517.642,22.75174719
0.8,10,1,0,3,8,518.88,22.77893764
0.8,10,1,0,3,9,519.569,22.79405624
0.8,10,1,0,3,10,520.016,22.80385932
0.8,10,1,0,3,20,521.117,22.82798721
0.8,10,1,0,3,30,521.263,22.83118481
0.8,10,1,0,3,40,521.33,22.83265206
0.8,10,1,0,3,50,521.349,22.83306812
0.8,0,1,5,3,1,268.557,16.38770881
0.8,0,1,5,3,2,271.567,16.47929003
0.8,0,1,5,3,3,273.433,16.53580963
0.8,0,1,5,3,4,292.251,17.09535025
0.8,0,1,5,3,5,343.652,18.53785317
0.8,0,1,5,3,6,397.222,19.930429
0.8,0,1,5,3,7,434.304,20.83996161
0.8,0,1,5,3,8,455.438,21.34099342
0.8,0,1,5,3,9,467.88,21.63053397
0.8,0,1,5,3,10,475.239,21.79997706
0.8,0,1,5,3,20,491.482,22.16939332
0.8,0,1,5,3,30,493.11,22.20608025
0.8,0,1,5,3,40,493.528,22.21549009
0.8,0,1,5,3,50,493.697,22.21929342
0.8,1,1,5,3,1,345.895,18.59825261
0.8,1,1,5,3,2,347.739,18.64776126
0.8,1,1,5,3,3,347.938,18.65309626
0.8,1,1,5,3,4,347.991,18.65451688
0.8,1,1,5,3,5,348.013,18.65510654
0.8,1,1,5,3,6,348.026,18.65545497
0.8,1,1,5,3,7,348.03,18.65556217
0.8,1,1,5,3,8,348.037,18.65574978
0.8,1,1,5,3,9,348.038,18.65577659
0.8,1,1,5,3,10,348.02,18.65529415
0.8,1,1,5,3,20,348.038,18.65577659
0.8,1,1,5,3,30,348.041,18.65585699
0.8,1,1,5,3,40,348.042,18.65588379
0.8,1,1,5,3,50,348.043,18.65591059
0.8,10,1,5,3,1,261.101,16.15861999
0.8,10,1,5,3,2,261.092,16.1583415
0.8,10,1,5,3,3,261.09,16.15827961
0.8,10,1,5,3,4,261.074,16.1577845
0.8,10,1,5,3,5,261.079,16.15793923
0.8,10,1,5,3,6,261.082,16.15803206
0.8,10,1,5,3,7,261.083,16.158063
0.8,10,1,5,3,8,261.084,16.15809395
0.8,10,1,5,3,9,261.085,16.15812489
0.8,10,1,5,3,10,261.086,16.15815584
0.8,10,1,5,3,20,261.088,16.15821772
0.8,10,1,5,3,30,261.088,16.15821772
0.8,10,1,5,3,40,261.088,16.15821772
0.8,10,1,5,3,50,261.088,16.15821772
0.8,0,1,10,3,1,261.826,16.18103829
0.8,0,1,10,3,2,207.216,14.39499913
0.8,0,1,10,3,3,197.138,14.04058403
0.8,0,1,10,3,4,194.859,13.95919052
0.8,0,1,10,3,5,194.041,13.92986001
0.8,0,1,10,3,6,193.662,13.91624949
0.8,0,1,10,3,7,193.469,13.90931343
0.8,0,1,10,3,8,193.347,13.90492718
0.8,0,1,10,3,9,193.283,13.90262565
0.8,0,1,10,3,10,193.23,13.90071941
0.8,0,1,10,3,20,193.099,13.89600662
0.8,0,1,10,3,30,193.077,13.895215
0.8,0,1,10,3,40,193.066,13.89481918
0.8,0,1,10,3,50,193.066,13.89481918
0.8,1,1,10,3,1,194.718,13.95413917
0.8,1,1,10,3,2,194.694,13.95327918
0.8,1,1,10,3,3,194.694,13.95327918
0.8,1,1,10,3,4,194.694,13.95327918
0.8,1,1,10,3,5,194.694,13.95327918
0.8,1,1,10,3,6,194.694,13.95327918
0.8,1,1,10,3,7,194.694,13.95327918
0.8,1,1,10,3,8,194.694,13.95327918
0.8,1,1,10,3,9,194.694,13.95327918
0.8,1,1,10,3,10,194.694,13.95327918
0.8,1,1,10,3,20,194.694,13.95327918
0.8,1,1,10,3,30,194.694,13.95327918
0.8,1,1,10,3,40,194.694,13.95327918
0.8,1,1,10,3,50,194.694,13.95327918
0.8,10,1,10,3,1,183.576,13.5490221
0.8,10,1,10,3,2,183.578,13.54909591
0.8,10,1,10,3,3,183.578,13.54909591
0.8,10,1,10,3,4,183.578,13.54909591
0.8,10,1,10,3,5,183.578,13.54909591
0.8,10,1,10,3,6,183.578,13.54909591
0.8,10,1,10,3,7,183.578,13.54909591
0.8,10,1,10,3,8,183.578,13.54909591
0.8,10,1,10,3,9,183.578,13.54909591
0.8,10,1,10,3,10,183.578,13.54909591
0.8,10,1,10,3,20,183.578,13.54909591
0.8,10,1,10,3,30,183.578,13.54909591
0.8,10,1,10,3,40,183.578,13.54909591
0.8,10,1,10,3,50,183.579,13.54913281
0.8,0,1,0,3,1,268.557,16.38770881
0.8,0,1,0,3,2,271.566,16.47925969
0.8,0,1,0,3,3,273.326,16.53257391
0.8,0,1,0,3,4,274.575,16.57030476
0.8,0,1,0,3,5,275.544,16.59951807
0.8,0,1,0,3,6,276.335,16.62332698
0.8,0,1,0,3,7,277.004,16.64343715
0.8,0,1,0,3,8,277.584,16.66085232
0.8,0,1,0,3,9,278.095,16.67618062
0.8,0,1,0,3,10,278.553,16.68990713
0.8,0,1,0,3,20,354.969,18.84062101
0.8,0,1,0,3,30,580.818,24.10016597
0.8,0,1,0,3,40,665.744,25.80201543
0.8,0,1,0,3,50,694.14,26.34653677
0.8,1,1,0,3,1,662.616,25.74132864
0.8,1,1,0,3,2,663.46,25.75771729
0.8,1,1,0,3,3,663.58,25.76004658
0.8,1,1,0,3,4,663.626,25.76093942
0.8,1,1,0,3,5,663.623,25.7608812
0.8,1,1,0,3,6,663.632,25.76105588
0.8,1,1,0,3,7,663.637,25.76115292
0.8,1,1,0,3,8,663.582,25.7600854
0.8,1,1,0,3,9,663.592,25.7602795
0.8,1,1,0,3,10,663.6,25.76043478
0.8,1,1,0,3,20,663.629,25.76099765
0.8,1,1,0,3,30,663.638,25.76117233
0.8,1,1,0,3,40,663.641,25.76123056
0.8,1,1,0,3,50,663.643,25.76126938
0.8,10,1,0,3,1,554.12,23.53975361
0.8,10,1,0,3,2,554.126,23.53988105
0.8,10,1,0,3,3,554.128,23.53992353
0.8,10,1,0,3,4,554.129,23.53994477
0.8,10,1,0,3,5,554.13,23.53996602
0.8,10,1,0,3,6,554.13,23.53996602
0.8,10,1,0,3,7,554.13,23.53996602
0.8,10,1,0,3,8,554.13,23.53996602
0.8,10,1,0,3,9,554.131,23.53998726
0.8,10,1,0,3,10,554.131,23.53998726
0.8,10,1,0,3,20,554.131,23.53998726
0.8,10,1,0,3,30,554.131,23.53998726
0.8,10,1,0,3,40,554.131,23.53998726
0.8,10,1,0,3,50,554.131,23.53998726
0.8,0,1,5,3,1,462.649,21.50927707
0.8,0,1,5,3,2,462.596,21.50804501
0.8,0,1,5,3,3,462.604,21.50823098
0.8,0,1,5,3,4,462.608,21.50832397
0.8,0,1,5,3,5,462.61,21.50837046
0.8,0,1,5,3,6,462.612,21.50841696
0.8,0,1,5,3,7,462.613,21.5084402
0.8,0,1,5,3,8,462.614,21.50846345
0.8,0,1,5,3,9,462.614,21.50846345
0.8,0,1,5,3,10,462.615,21.5084867
0.8,0,1,5,3,20,462.617,21.50853319
0.8,0,1,5,3,30,462.618,21.50855644
0.8,0,1,5,3,40,462.618,21.50855644
0.8,0,1,5,3,50,462.618,21.50855644
0.8,1,1,5,3,1,342.273,18.50062161
0.8,1,1,5,3,2,342.274,18.50064864
0.8,1,1,5,3,3,342.274,18.50064864
0.8,1,1,5,3,4,342.274,18.50064864
0.8,1,1,5,3,5,342.274,18.50064864
0.8,1,1,5,3,6,342.274,18.50064864
0.8,1,1,5,3,7,342.274,18.50064864
0.8,1,1,5,3,8,342.274,18.50064864
0.8,1,1,5,3,9,342.274,18.50064864
0.8,1,1,5,3,10,342.274,18.50064864
0.8,1,1,5,3,20,342.274,18.50064864
0.8,1,1,5,3,30,342.274,18.50064864
0.8,1,1,5,3,40,342.274,18.50064864
0.8,1,1,5,3,50,342.274,18.50064864
0.8,10,1,5,3,1,333.173,18.25302715
0.8,10,1,5,3,2,333.173,18.25302715
0.8,10,1,5,3,3,333.173,18.25302715
0.8,10,1,5,3,4,333.173,18.25302715
0.8,10,1,5,3,5,333.173,18.25302715
0.8,10,1,5,3,6,333.173,18.25302715
0.8,10,1,5,3,7,333.173,18.25302715
0.8,10,1,5,3,8,333.173,18.25302715
0.8,10,1,5,3,9,333.173,18.25302715
0.8,10,1,5,3,10,333.173,18.25302715
0.8,10,1,5,3,20,333.173,18.25302715
0.8,10,1,5,3,30,333.173,18.25302715
0.8,10,1,5,3,40,333.173,18.25302715
0.8,10,1,5,3,50,333.173,18.25302715
0.8,0,1,10,3,1,192.723,13.88247096
0.8,0,1,10,3,2,192.723,13.88247096
0.8,0,1,10,3,3,192.723,13.88247096
0.8,0,1,10,3,4,192.723,13.88247096
0.8,0,1,10,3,5,192.723,13.88247096
0.8,0,1,10,3,6,192.723,13.88247096
0.8,0,1,10,3,7,192.723,13.88247096
0.8,0,1,10,3,8,192.723,13.88247096
0.8,0,1,10,3,9,192.723,13.88247096
0.8,0,1,10,3,10,192.723,13.88247096
0.8,0,1,10,3,20,192.723,13.88247096
0.8,0,1,10,3,30,192.723,13.88247096
0.8,0,1,10,3,40,192.723,13.88247096
0.8,0,1,10,3,50,192.723,13.88247096
0.8,1,1,10,3,1,192.66,13.88020173
0.8,1,1,10,3,2,192.66,13.88020173
0.8,1,1,10,3,3,192.66,13.88020173
0.8,1,1,10,3,4,192.66,13.88020173
0.8,1,1,10,3,5,192.66,13.88020173
0.8,1,1,10,3,6,192.66,13.88020173
0.8,1,1,10,3,7,192.66,13.88020173
0.8,1,1,10,3,8,192.66,13.88020173
0.8,1,1,10,3,9,192.66,13.88020173
0.8,1,1,10,3,10,192.66,13.88020173
0.8,1,1,10,3,20,192.66,13.88020173
0.8,1,1,10,3,30,192.66,13.88020173
0.8,1,1,10,3,40,192.66,13.88020173
0.8,1,1,10,3,50,192.66,13.88020173
0.8,10,1,10,3,1,154.686,12.43728266
0.8,10,1,10,3,2,154.686,12.43728266
0.8,10,1,10,3,3,154.686,12.43728266
0.8,10,1,10,3,4,154.686,12.43728266
0.8,10,1,10,3,5,154.686,12.43728266
0.8,10,1,10,3,6,154.686,12.43728266
0.8,10,1,10,3,7,154.686,12.43728266
0.8,10,1,10,3,8,154.686,12.43728266
0.8,10,1,10,3,9,154.686,12.43728266
0.8,10,1,10,3,10,154.686,12.43728266
0.8,10,1,10,3,20,154.686,12.43728266
0.8,10,1,10,3,30,154.686,12.43728266
0.8,10,1,10,3,40,154.686,12.43728266
0.8,10,1,10,3,50,154.686,12.43728266
0.8,0,1,0,3,1,261.041,16.15676329
0.8,0,1,0,3,2,389.483,19.73532366
0.8,0,1,0,3,3,583.099,24.14744293
0.8,0,1,0,3,4,638.16,25.26182891
0.8,0,1,0,3,5,655.859,25.60974424
0.8,0,1,0,3,6,663.228,25.75321339
0.8,0,1,0,3,7,667.041,25.82713689
0.8,0,1,0,3,8,669.088,25.8667354
0.8,0,1,0,3,9,670.394,25.89196787
0.8,0,1,0,3,10,671.169,25.90692957
0.8,0,1,0,3,20,673.253,25.9471193
0.8,0,1,0,3,30,673.514,25.95214827
0.8,0,1,0,3,40,673.597,25.95374732
0.8,0,1,0,3,50,673.598,25.95376659
0.8,1,1,0,3,1,636.27,25.22439296
0.8,1,1,0,3,2,651.958,25.53346823
0.8,1,1,0,3,3,653.616,25.56591481
0.8,1,1,0,3,4,654.071,25.57481183
0.8,1,1,0,3,5,654.256,25.57842841
0.8,1,1,0,3,6,654.343,25.58012901
0.8,1,1,0,3,7,654.4,25.58124313
0.8,1,1,0,3,8,654.425,25.58173176
0.8,1,1,0,3,9,654.461,25.58243538
0.8,1,1,0,3,10,654.472,25.58265037
0.8,1,1,0,3,20,654.497,25.58313898
0.8,1,1,0,3,30,654.464,25.58249401
0.8,1,1,0,3,40,654.479,25.58278718
0.8,1,1,0,3,50,654.487,25.58294354
0.8,10,1,0,3,1,457.796,21.39616788
0.8,10,1,0,3,2,457.807,21.39642494
0.8,10,1,0,3,3,457.781,21.39581735
0.8,10,1,0,3,4,457.79,21.39602767
0.8,10,1,0,3,5,457.796,21.39616788
0.8,10,1,0,3,6,457.799,21.39623799
0.8,10,1,0,3,7,457.801,21.39628472
0.8,10,1,0,3,8,457.803,21.39633146
0.8,10,1,0,3,9,457.804,21.39635483
0.8,10,1,0,3,10,457.805,21.3963782
0.8,10,1,0,3,20,457.81,21.39649504
0.8,10,1,0,3,30,457.811,21.39651841
0.8,10,1,0,3,40,457.812,21.39654178
0.8,10,1,0,3,50,457.812,21.39654178
0.8,0,1,5,3,1,592.924,24.3500308
0.8,0,1,5,3,2,592.904,24.34962012
0.8,0,1,5,3,3,592.843,24.3483675
0.8,0,1,5,3,4,592.857,24.34865499
0.8,0,1,5,3,5,592.865,24.34881927
0.8,0,1,5,3,6,592.871,24.34894248
0.8,0,1,5,3,7,592.874,24.34900409
0.8,0,1,5,3,8,592.876,24.34904516
0.8,0,1,5,3,9,592.878,24.34908623
0.8,0,1,5,3,10,592.88,24.34912729
0.8,0,1,5,3,20,592.886,24.3492505
0.8,0,1,5,3,30,592.889,24.34931211
0.8,0,1,5,3,40,592.889,24.34931211
0.8,0,1,5,3,50,592.89,24.34933264
0.8,1,1,5,3,1,527.905,22.97618332
0.8,1,1,5,3,2,527.907,22.97622684
0.8,1,1,5,3,3,527.908,22.97624861
0.8,1,1,5,3,4,527.908,22.97624861
0.8,1,1,5,3,5,527.908,22.97624861
0.8,1,1,5,3,6,527.908,22.97624861
0.8,1,1,5,3,7,527.908,22.97624861
0.8,1,1,5,3,8,527.908,22.97624861
0.8,1,1,5,3,9,527.908,22.97624861
0.8,1,1,5,3,10,527.908,22.97624861
0.8,1,1,5,3,20,527.909,22.97627037
0.8,1,1,5,3,30,527.909,22.97627037
0.8,1,1,5,3,40,527.909,22.97627037
0.8,1,1,5,3,50,527.909,22.97627037
0.8,10,1,5,3,1,297.767,17.25592652
0.8,10,1,5,3,2,297.767,17.25592652
0.8,10,1,5,3,3,297.767,17.25592652
0.8,10,1,5,3,4,297.767,17.25592652
0.8,10,1,5,3,5,297.767,17.25592652
0.8,10,1,5,3,6,297.767,17.25592652
0.8,10,1,5,3,7,297.767,17.25592652
0.8,10,1,5,3,8,297.767,17.25592652
0.8,10,1,5,3,9,297.767,17.25592652
0.8,10,1,5,3,10,297.767,17.25592652
0.8,10,1,5,3,20,297.767,17.25592652
0.8,10,1,5,3,30,297.767,17.25592652
0.8,10,1,5,3,40,297.767,17.25592652
0.8,10,1,5,3,50,297.767,17.25592652
0.8,0,1,10,3,1,201.026,14.1783638
0.8,0,1,10,3,2,201.027,14.17839906
0.8,0,1,10,3,3,201.027,14.17839906
0.8,0,1,10,3,4,201.028,14.17843433
0.8,0,1,10,3,5,201.028,14.17843433
0.8,0,1,10,3,6,201.028,14.17843433
0.8,0,1,10,3,7,201.028,14.17843433
0.8,0,1,10,3,8,201.028,14.17843433
0.8,0,1,10,3,9,201.028,14.17843433
0.8,0,1,10,3,10,201.028,14.17843433
0.8,0,1,10,3,20,201.028,14.17843433
0.8,0,1,10,3,30,201.028,14.17843433
0.8,0,1,10,3,40,201.028,14.17843433
0.8,0,1,10,3,50,201.028,14.17843433
0.8,1,1,10,3,1,174.656,13.21574818
0.8,1,1,10,3,2,174.656,13.21574818
0.8,1,1,10,3,3,174.656,13.21574818
0.8,1,1,10,3,4,174.656,13.21574818
0.8,1,1,10,3,5,174.656,13.21574818
0.8,1,1,10,3,6,174.656,13.21574818
0.8,1,1,10,3,7,174.656,13.21574818
0.8,1,1,10,3,8,174.656,13.21574818
0.8,1,1,10,3,9,174.656,13.21574818
0.8,1,1,10,3,10,174.656,13.21574818
0.8,1,1,10,3,20,174.656,13.21574818
0.8,1,1,10,3,30,174.656,13.21574818
0.8,1,1,10,3,40,174.656,13.21574818
0.8,1,1,10,3,50,174.656,13.21574818
0.8,10,1,10,3,1,126.847,11.26263735
0.8,10,1,10,3,2,126.847,11.26263735
0.8,10,1,10,3,3,126.847,11.26263735
0.8,10,1,10,3,4,126.847,11.26263735
0.8,10,1,10,3,5,126.847,11.26263735
0.8,10,1,10,3,6,126.847,11.26263735
0.8,10,1,10,3,7,126.847,11.26263735
0.8,10,1,10,3,8,126.847,11.26263735
0.8,10,1,10,3,9,126.847,11.26263735
0.8,10,1,10,3,10,126.847,11.26263735
0.8,10,1,10,3,20,126.847,11.26263735
0.8,10,1,10,3,30,126.847,11.26263735
0.8,10,1,10,3,40,126.847,11.26263735
0.8,10,1,10,3,50,126.847,11.26263735
0.8,0,3,0,0,1,279.68,16.72363597
0.8,0,3,0,0,2,297.197,17.23940254
0.8,0,3,0,0,3,524.951,22.91180918
0.8,0,3,0,0,4,651.031,25.51530913
0.8,0,3,0,0,5,697.472,26.40969519
0.8,0,3,0,0,6,717.072,26.77820009
0.8,0,3,0,0,7,726.828,26.95974777
0.8,0,3,0,0,8,732.041,27.05625621
0.8,0,3,0,0,9,735.206,27.11468237
0.8,0,3,0,0,10,737.286,27.15301088
0.8,0,3,0,0,20,742.071,27.24098016
0.8,0,3,0,0,30,742.697,27.25246778
0.8,0,3,0,0,40,742.873,27.25569665
0.8,0,3,0,0,50,742.955,27.25720088
0.8,1,3,0,0,1,642.187,25.3414088
0.8,1,3,0,0,2,669.237,25.86961538
0.8,1,3,0,0,3,672.143,25.92572082
0.8,1,3,0,0,4,673.005,25.94233991
0.8,1,3,0,0,5,673.297,25.94796717
0.8,1,3,0,0,6,673.453,25.95097301
0.8,1,3,0,0,7,673.538,25.95261066
0.8,1,3,0,0,8,673.598,25.95376659
0.8,1,3,0,0,9,673.628,25.95434453
0.8,1,3,0,0,10,673.658,25.95492246
0.8,1,3,0,0,20,673.728,25.95627092
0.8,1,3,0,0,30,673.712,25.95596271
0.8,1,3,0,0,40,673.729,25.95629018
0.8,1,3,0,0,50,673.738,25.95646355
0.8,10,3,0,0,1,613.453,24.76798337
0.8,10,3,0,0,2,614.178,24.78261487
0.8,10,3,0,0,3,614.254,24.78414816
0.8,10,3,0,0,4,614.29,24.78487442
0.8,10,3,0,0,5,614.309,24.78525772
0.8,10,3,0,0,6,614.318,24.78543927
0.8,10,3,0,0,7,614.325,24.78558049
0.8,10,3,0,0,8,614.33,24.78568135
0.8,10,3,0,0,9,614.302,24.7851165
0.8,10,3,0,0,10,614.309,24.78525772
0.8,10,3,0,0,20,614.333,24.78574187
0.8,10,3,0,0,30,614.34,24.78588308
0.8,10,3,0,0,40,614.344,24.78596377
0.8,10,3,0,0,50,614.346,24.78600412
0.8,0,3,5,0,1,273.256,16.53045674
0.8,0,3,5,0,2,266.796,16.33389115
0.8,0,3,5,0,3,265.85,16.30490724
0.8,0,3,5,0,4,265.513,16.29456965
0.8,0,3,5,0,5,265.415,16.29156223
0.8,0,3,5,0,6,265.362,16.28993554
0.8,0,3,5,0,7,265.336,16.28913748
0.8,0,3,5,0,8,265.319,16.28861566
0.8,0,3,5,0,9,265.308,16.28827799
0.8,0,3,5,0,10,265.3,16.28803242
0.8,0,3,5,0,20,265.275,16.28726496
0.8,0,3,5,0,30,265.257,16.28671238
0.8,0,3,5,0,40,265.264,16.28692727
0.8,0,3,5,0,50,265.268,16.28705007
0.8,1,3,5,0,1,176.94,13.30187957
0.8,1,3,5,0,2,176.925,13.30131572
0.8,1,3,5,0,3,176.925,13.30131572
0.8,1,3,5,0,4,176.925,13.30131572
0.8,1,3,5,0,5,176.925,13.30131572
0.8,1,3,5,0,6,176.925,13.30131572
0.8,1,3,5,0,7,176.925,13.30131572
0.8,1,3,5,0,8,176.925,13.30131572
0.8,1,3,5,0,9,176.925,13.30131572
0.8,1,3,5,0,10,176.925,13.30131572
0.8,1,3,5,0,20,176.925,13.30131572
0.8,1,3,5,0,30,176.925,13.30131572
0.8,1,3,5,0,40,176.925,13.30131572
0.8,1,3,5,0,50,176.925,13.30131572
0.8,10,3,5,0,1,261.179,16.16103338
0.8,10,3,5,0,2,261.182,16.1611262
0.8,10,3,5,0,3,261.182,16.1611262
0.8,10,3,5,0,4,261.183,16.16115714
0.8,10,3,5,0,5,261.183,16.16115714
0.8,10,3,5,0,6,261.183,16.16115714
0.8,10,3,5,0,7,261.183,16.16115714
0.8,10,3,5,0,8,261.183,16.16115714
0.8,10,3,5,0,9,261.183,16.16115714
0.8,10,3,5,0,10,261.183,16.16115714
0.8,10,3,5,0,20,261.183,16.16115714
0.8,10,3,5,0,30,261.183,16.16115714
0.8,10,3,5,0,40,261.183,16.16115714
0.8,10,3,5,0,50,261.183,16.16115714
0.8,0,3,10,0,1,181.193,13.46079492
0.8,0,3,10,0,2,179.196,13.38641102
0.8,0,3,10,0,3,178.949,13.37718206
0.8,0,3,10,0,4,178.882,13.37467757
0.8,0,3,10,0,5,178.85,13.37348122
0.8,0,3,10,0,6,178.832,13.37280823
0.8,0,3,10,0,7,178.818,13.37228477
0.8,0,3,10,0,8,178.813,13.37209782
0.8,0,3,10,0,9,178.799,13.37157433
0.8,0,3,10,0,10,178.799,13.37157433
0.8,0,3,10,0,20,178.799,13.37157433
0.8,0,3,10,0,30,178.799,13.37157433
0.8,0,3,10,0,40,178.799,13.37157433
0.8,0,3,10,0,50,178.799,13.37157433
0.8,1,3,10,0,1,180.874,13.44894048
0.8,1,3,10,0,2,180.874,13.44894048
0.8,1,3,10,0,3,180.874,13.44894048
0.8,1,3,10,0,4,180.874,13.44894048
0.8,1,3,10,0,5,180.874,13.44894048
0.8,1,3,10,0,6,180.874,13.44894048
0.8,1,3,10,0,7,180.874,13.44894048
0.8,1,3,10,0,8,180.874,13.44894048
0.8,1,3,10,0,9,180.874,13.44894048
0.8,1,3,10,0,10,180.874,13.44894048
0.8,1,3,10,0,20,180.874,13.44894048
0.8,1,3,10,0,30,180.874,13.44894048
0.8,1,3,10,0,40,180.874,13.44894048
